225	464	815	1	815	0.760207
***
161	230	815	1	815	0.687849
***
611	325	815	1	815	0.238445
***
158	547	815	1	815	0.926188
***
241	409	815	1	815	0.70434
***
469	662	815	1	815	0.455485
***
187	133	815	1	815	0.905217
***
910	572	815	1	815	0.822131
***
814	-1	815	-1	-1	0
***
224	406	814	1	814	0.0933571
***
482	674	814	1	814	0.271289
***
219	541	814	1	814	0.528366
***
703	764	814	1	814	0.36066
***
670	332	814	1	814	0.763069
***
664	776	814	1	814	0.755145
***
782	265	814	1	814	0.00476569
***
203	803	814	1	814	0.995259
***
998	341	814	1	814	0.513271
***
839	291	814	1	814	0.611203
***
492	-1	814	-1	-1	0
***
771	759	492	1	492	0.150756
***
849	311	492	1	492	0.312606
***
480	-1	492	-1	-1	0
***
172	-1	480	-1	-1	0
***
99	-1	172	-1	-1	0
***
825	-1	99	-1	-1	0
***
945	28	825	1	825	0.136661
***
296	135	825	1	825	0.0065027
***
59	72	825	1	825	0.44925
***
312	851	825	1	825	0.983774
***
575	274	825	1	825	0.511339
***
103	-1	825	-1	-1	0
***
907	1014	103	1	103	0.0547075
***
442	415	103	1	103	0.61116
***
514	-1	103	-1	-1	0
***
847	479	514	1	514	0.691023
***
882	145	514	1	514	0.675497
***
626	538	514	1	514	0.476211
***
924	-1	514	-1	-1	0
***
967	-1	924	-1	-1	0
***
690	722	967	1	967	0.352157
***
866	-1	967	-1	-1	0
***
927	-1	866	-1	-1	0
***
544	769	927	1	927	0.539403
***
711	549	927	1	927	0.55878
***
639	827	927	1	927	0.672
***
865	970	927	1	927	0.0619931
***
286	702	927	1	927	0.407117
***
632	-1	927	-1	-1	0
***
315	-1	632	-1	-1	0
***
902	-1	315	-1	-1	0
***
142	330	902	1	902	0.818888
***
910	155	902	1	902	0.0371916
***
635	-1	902	-1	-1	0
***
184	-1	635	-1	-1	0
***
247	482	184	1	184	0.208165
***
901	912	184	1	184	0.719135
***
582	573	184	1	184	0.958925
***
211	226	184	1	184	0.714057
***
541	605	184	1	184	0.00648392
***
924	443	184	1	184	0.667936
***
66	665	184	1	184	0.986119
***
244	50	184	1	184	0.196547
***
266	871	184	1	184	0.370576
***
901	496	184	1	184	0.542355
***
467	-1	184	-1	-1	0
***
1015	236	467	1	467	0.99225
***
140	648	467	1	467	0.0933924
***
1010	-1	467	-1	-1	0
***
66	-1	1010	-1	-1	0
***
617	-1	66	-1	-1	0
***
887	-1	617	-1	-1	0
***
72	991	887	1	887	0.0376747
***
233	296	887	1	887	0.295812
***
761	672	887	1	887	0.163344
***
679	862	887	1	887	0.198901
***
844	627	887	1	887	0.809161
***
93	540	887	1	887	0.18981
***
265	-1	887	-1	-1	0
***
736	871	265	1	265	0.860136
***
49	543	265	1	265	0.0335484
***
621	22	265	1	265	0.161176
***
221	298	265	1	265	0.804916
***
284	602	265	1	265	0.154336
***
460	540	265	1	265	0.139874
***
556	177	265	1	265	0.790838
***
668	956	265	1	265	0.325807
***
347	55	265	1	265	0.410402
***
757	228	265	1	265	0.61386
***
912	260	265	1	265	0.0835371
***
582	475	265	1	265	0.339312
***
733	840	265	1	265	0.919834
***
852	-1	265	-1	-1	0
***
27	-1	852	-1	-1	0
***
775	366	27	1	27	0.00794882
***
710	-1	27	-1	-1	0
***
458	512	710	1	710	0.800462
***
3	513	710	1	710	0.300493
***
960	699	710	1	710	0.913696
***
10	852	710	1	710	0.143348
***
319	721	710	1	710	0.740435
***
484	977	710	1	710	0.927742
***
656	511	710	1	710	0.394962
***
590	288	710	1	710	0.0123514
***
626	283	710	1	710	0.17039
***
204	683	710	1	710	0.682125
***
127	244	710	1	710	0.857632
***
135	71	710	1	710	0.793878
***
665	1022	710	1	710	0.0107674
***
215	1015	710	1	710	0.719216
***
502	815	710	1	710	0.589903
***
276	934	710	1	710	0.82265
***
539	-1	710	-1	-1	0
***
539	67	539	1	539	0.506038
***
208	-1	539	-1	-1	0
***
608	119	208	1	208	0.294255
***
187	173	208	1	208	0.370516
***
965	835	208	1	208	0.185053
***
731	-1	208	-1	-1	0
***
136	-1	731	-1	-1	0
***
951	-1	136	-1	-1	0
***
931	827	951	1	951	0.993701
***
661	335	951	1	951	0.389789
***
989	862	951	1	951	0.578445
***
475	-1	951	-1	-1	0
***
920	-1	475	-1	-1	0
***
545	652	920	1	920	0.339752
***
932	698	920	1	920	0.609289
***
726	334	920	1	920	0.705644
***
674	490	920	1	920	0.217283
***
833	154	920	1	920	0.942271
***
885	873	920	1	920	0.183378
***
695	619	920	1	920	0.597306
***
390	961	920	1	920	0.393851
***
730	-1	920	-1	-1	0
***
266	-1	730	-1	-1	0
***
771	-1	266	-1	-1	0
***
598	993	771	1	771	0.439532
***
1000	365	771	1	771	0.959583
***
188	853	771	1	771	0.408288
***
88	570	771	1	771	0.37899
***
827	25	771	1	771	0.637315
***
56	97	771	1	771	0.0156777
***
67	781	771	1	771	0.214325
***
901	706	771	1	771	0.257959
***
966	25	771	1	771	0.120038
***
15	309	771	1	771	0.356088
***
499	627	771	1	771	0.225333
***
370	197	771	1	771	0.060655
***
810	86	771	1	771	0.93933
***
875	906	771	1	771	0.802572
***
963	458	771	1	771	0.303468
***
769	668	771	1	771	0.666616
***
671	940	771	1	771	0.883222
***
48	-1	771	-1	-1	0
***
97	734	48	1	48	0.676859
***
644	950	48	1	48	0.584876
***
746	278	48	1	48	0.872295
***
520	-1	48	-1	-1	0
***
976	-1	520	-1	-1	0
***
362	583	976	1	976	0.234187
***
359	-1	976	-1	-1	0
***
542	-1	359	-1	-1	0
***
674	-1	542	-1	-1	0
***
83	-1	674	-1	-1	0
***
453	-1	83	-1	-1	0
***
860	-1	453	-1	-1	0
***
80	94	860	1	860	0.968454
***
698	742	860	1	860	0.0257353
***
475	748	860	1	860	0.12211
***
733	523	860	1	860	0.175567
***
726	-1	860	-1	-1	0
***
832	-1	726	-1	-1	0
***
696	342	832	1	832	0.220866
***
183	668	832	1	832	0.27274
***
985	851	832	1	832	0.68324
***
317	604	832	1	832	0.744227
***
766	747	832	1	832	0.156602
***
584	555	832	1	832	0.524481
***
726	981	832	1	832	0.554309
***
976	875	832	1	832	0.0893154
***
23	180	832	1	832	0.975166
***
837	575	832	1	832	0.548176
***
703	165	832	1	832	0.852319
***
75	126	832	1	832	0.00261547
***
773	369	832	1	832	0.840551
***
1002	421	832	1	832	0.0959308
***
593	665	832	1	832	0.232867
***
608	814	832	1	832	0.352023
***
987	348	832	1	832	0.325773
***
385	567	832	1	832	0.538887
***
469	942	832	1	832	0.807458
***
904	941	832	1	832	0.820777
***
807	660	832	1	832	0.53976
***
844	885	832	1	832	0.804787
***
266	110	832	1	832	0.545298
***
367	1006	832	1	832	0.340078
***
708	-1	832	-1	-1	0
***
954	194	708	1	708	0.70371
***
279	-1	708	-1	-1	0
***
207	877	279	1	279	0.459231
***
698	-1	279	-1	-1	0
***
295	-1	698	-1	-1	0
***
747	725	295	1	295	0.394413
***
666	345	295	1	295	0.0213443
***
534	307	295	1	295	0.229807
***
1011	901	295	1	295	0.28681
***
